player_id,full_name,headshot_url,gpt4o,claude,gemini,majority,gpt4o_raw,claude_raw,gemini_raw,error
00-0040497,Zeke Correll,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tcq76f8tbfdygvvtwxgs",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040495,Logan Brown,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kygnqnnsfr6yzruueksi",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5880924 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040496,Chaz Chambliss,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jrt7ihzpzhaqexxcilah",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040498,Dontae Fleming,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pkgo3zyb09fkoguackwb",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040492,Tyler Batty,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qr2chpkjx8to1a1x8ekj",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5482880 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040499,Keenan Garber,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/auto543j7dfxhjf2us0j",,,latino,latino,,,Latino,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6603380 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040500,Joe Huber,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/clnwellmhvxparvjkgxi",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5871432 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040501,Austin Keys,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u4h08rpevr5barwyomuw",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040504,Bryson Nesbit,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w5qettgswh4jmf5h725f",other,,black,tie,other,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6705876 bytes > 5242880"
00-0040288,Kayron Lynch-Adams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hejbjgo3e7akwik0myca",,black,,black,,black,,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; gemini:ServerError:503 UNAVAILABLE. {'error': {'code': 503, 'message': 'Deadline expired bef"
00-0040503,Dorian Mausi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ms9jnxwaub6b68urkzna",black,black,black,black,black,black,Black,
00-0040502,Robert Lewis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pf59zb1dvcmommyxpz2i",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5527612 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040511,Philip Blidi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxwrwcmbtkj91jnzd1go",black,,black,black,black,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6306420 bytes > 5242880"
00-0040506,Myles Price,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xd9ciqvi9v0wyvsdh6nc",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040505,Mishael Powell,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojym6ln5vwvkclmxhkbf",black,black,black,black,black,black,Black,
00-0040507,Zemaiah Vaughn,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eraljs5jzoevvbknhpqu",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040512,Brandon Crenshaw-Dickson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jxccvn2ucwos2vz3xdqj",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5516676 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040509,Ben Yurosek,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umrpo7rhywbzctgdb109",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040519,Clarence Lewis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbjo2rkbzmc991d3yab3",black,,black,black,black,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5741944 bytes > 5242880"
00-0040513,Desmond Evans,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nydluznoi3g7sc04we1k",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5799308 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040345,Devonta Davis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y8shz2bi2ryfnnrvxurd",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5592124 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040515,Jermari Harris,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zs7w7s0l5fkn2ac1e23u",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040523,Davion Ross,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zok96316m1nq6ec6d7mh",black,,black,black,black,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6790780 bytes > 5242880"
00-0040526,Tre Stewart,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uqxyyn0fclnobbreyzod",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6600864 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040521,Isaiah Raikes,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uy6vmgagqzaodbpymq6w",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6969860 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040522,Xavier Restrepo,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ig4zstror8jyd9s9igfd",other,,white,tie,other,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5756184 bytes > 5242880"
00-0040518,Jalen Kimber,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rhtr92dfgxrdxpan37ej",other,black,black,black,other,black,Black,
00-0040517,Cam Horsley,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ft6sw44uwc9nysur2h1d",black,,black,black,black,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6957196 bytes > 5242880"
00-0040535,Dalys Beanum,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jowdpzqthdrodpnaewlq",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040536,Jasheen Davis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/la2txnpqjxvt5mjnzmtc",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040528,JJ Galbreath,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/txubf9waxy8pxoown8tw",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5514736 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040530,Ben Sauls,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ert4wflttmvtssck1qz4",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5354876 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040527,Sebastian Castro,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cfkyx3r4lqt2j1ghimig",,,latino,latino,,,Latino,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6265188 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040537,Elliott Davison,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/unjlga7keohis0einr4j",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040538,Moochie Dixon,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cywsxf0fsomjfyzh8uax",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040534,Ke'Shawn Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pqfs2u522zke7ax4qk3i",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6170384 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040540,Tyreem Powell,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qmmcmmlorx9usk3kyidj",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040542,Omari Thomas,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s0mezowvjbf5xup3epws",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040544,Marcus Yarns,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jyos3chvfts7wzuqbafw",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040539,Easton Kilty,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kroxxckerpnh1lw7bk85",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040541,Torricelli Simpkins III,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xhof0hsbncovhmhhvifd",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040545,Simeon Barrow Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gi3iwescv9h9jlopmufc",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040546,Cobee Bryant,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/krehmn2g4cxokjpcr6iw",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040547,Nate Carter,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eosjwyv1vlsfkztvgtnd",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040551,Nick Nash,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ygbtjkrm5ie8xginvuaq",,latino,black,tie,,Latino,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040548,Joshua Gray,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omq5nqjgc20u3f6skixc",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040550,Dontae Manning,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw63gnkmekiumxd6cqh",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040549,Nick Kubitz,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yntkvssj9dpf3dstpi0b",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6837644 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040553,Quincy Skinner Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ni8qfwwvpyklvxqseorj",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040555,Jordan Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zkdmso2qstrqiozbeuic",black,,black,black,black,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5316092 bytes > 5242880"
00-0040554,Malik Verdon,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/axhm7ipxigj44h2p8pae",other,,black,tie,other,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5316508 bytes > 5242880"
00-0040559,Jakob Robinson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwkasqlulqxwyvpogbxa",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5376892 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040560,Sebastian Valdez,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cnb82o0pkp0k2ng5mrrp",,latino,latino,latino,,latino,Latino,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040552,Joshua Simon,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xg8dijx3kwxic6zzt9qo",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040557,Drew Moss,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fmb5zsd9gtgntzdusfzw",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5994108 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040556,Corey Kiner,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmoljkk7go5ztvqxje6u",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5936924 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040558,Isaiah Neyor,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvzq4bmb8b5cwzqpxlp3",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040563,Efton Chism III,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbnf3ujmwprzgjnwdtlo",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040564,Jack Conley,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ufkuy8z8udyhyp6vs7ue",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6070512 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040565,Brandon Crossley,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bynazmw3ywfdijwhfo0t",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040566,CJ Dippre,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/reydfsjqpvtsns49epmz",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040568,Lan Larison,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mgfbtytmlq2sovsyedyp",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040569,Ben Wooldridge,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rzrmfrzsbjg5zhiew6nd",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 199892, Requested 84"
00-0040572,Jahvaree Ritzie,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wc149d02t0sbougkceuk",black,black,black,black,black,black,Black,
00-0040570,Jeremiah Webb,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dfay1nwxlijuhxbqcids",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040567,Brock Lampe,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i15tflx3f6fyk2hkrviq",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 199944, Requested 84"
00-0040577,Jalon Walker,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hfon24jti4vkgmvkbiqd",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 7111120 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040573,Cam Riley,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qajlmqbyhiu2s0x5zzfq",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5245064 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040571,Gee Scott Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dhunquwydcerskffrcmk",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040574,Elijah Ponder,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pshxciepzu7pcditmb9a",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5394152 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040575,Jordan Polk,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atzqxfcvmxhpa7ahhrur",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5474276 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040583,Woody Marks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pwvxisrnjitkkghkfcn3",black,black,black,black,black,black,Black,
00-0040578,James Pearce Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yu8dlxrhu7oog8kgnay7",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040580,Josaiah Stewart,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xuhdmqisxil9rvhurdpn",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040579,Carson Schwesinger,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ga2yg6qhxs12sqo6jvfz",white,,white,white,white,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6304520 bytes > 5242880"
